Year,RCDTS,Enrollment,PBE,PME
2007-2008,04101009X100000,228,1,0
2007-2008,04101027X010000,210,13,0
2007-2008,04101017X110000,35,0,0
2007-2008,04101067X200000,70,0,0
2007-2008,04101004X060000,89,0,0
2007-2008,04101088X230000,108,0,1
2007-2008,04101021X100000,141,0,1
2007-2008,04101069X200000,150,0,0
2007-2008,04101007X100000,193,0,0
2007-2008,04101010X100000,255,0,0
2007-2008,04101020X100000,269,0,1
2007-2008,04101014X100000,272,0,0
2007-2008,04101008X100000,389,0,0
2007-2008,04101002Y100000,1247,0,2
2007-2008,04101005Z010000,351,3,0
2007-2008,04101032Z140000,827,19,0
2007-2008,Winnebago County Total,53658,145,40
2007-2008,431020110262002,420,4,0
2007-2008,431020210260001,202,0,0
2007-2008,431021400262005,97,1,0
2007-2008,431020110262003,142,1,1
2007-2008,431020110262001,206,1,0
2007-2008,431020210262003,214,1,2
2007-2008,431020020042001,262,1,0
2007-2008,431020110260001,376,1,0
2007-2008,431021400262004,99,2,0
2007-2008,431020600261002,170,3,2
2007-2008,431020060262001,291,2,0
2007-2008,431021400262003,413,2,2
2007-2008,431021400261002,476,2,2
2007-2008,431021400260001,550,2,1
2007-2008,431020600260001,160,4,0
2007-2008,431020600262003,247,4,3
2007-2008,431020010042001,858,5,4
2007-2008,431021220170001,970,8,3
2007-2008,431020690022002,929,8,10
2007-2008,431020110261001,176,0,0
2007-2008,431020060262003,302,0,0
2007-2008,431020060262002,320,0,0
2007-2008,431020060260001,381,0,0
2007-2008,Woodford County Total,8261,52,30
2007-2008,651089010802001,414,1,0
2007-2008,651089010800001,605,3,1
2007-2008,Other State Funded Total,1019,4,1
2007-2008,Grand Total,1934678,6277,2083
