COUNTY,BEDS Code,SCHOOL_NAME,GRADE_ORG_DESC,AFFILIATION,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,UGE,UGS,KFULL,KHALF,PK,Enrollment
KINGS,332200226113,YESHIVAT MEKOR HAIM,Elementary,JEWISH,15,18,12,7,14,0,14,0,0,0,0,0,0,0,11,0,31,122
KINGS,332200226125,YESHIVA OHR YISRAEL,Senior High,JEWISH,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,34
KINGS,332200226139,MESIVTA MEOR HATORAH,Junior Senior School,JEWISH,0,0,0,0,0,0,0,31,48,47,46,0,0,0,0,0,0,172
KINGS,332200226487,CROWN HEIGHTS YESHIVAH,Elementary,JEWISH,28,30,29,20,21,36,26,21,0,0,0,0,0,0,44,0,32,287
KINGS,332200226488,PROSPECT PARK BNOS LEAH HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,51,62,60,61,0,0,0,0,0,234
KINGS,332200226920,JOSEPH S GRUSS YESHIVA HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,25,23,21,20,0,0,0,0,0,89
KINGS,332200226926,MIRRER YESHIVA HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,60,68,43,5,0,0,0,0,0,176
KINGS,332200226937,TORAH VODAATH HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,18,22,18,15,0,0,0,0,0,73
KINGS,332200226954,YESHIVA OF KINGS BAY,Elementary,JEWISH,19,16,18,21,11,9,16,12,0,0,0,0,0,0,13,0,17,152
KINGS,332200226964,YESHIVA TORAH VODAATH,Elementary,JEWISH,50,50,48,51,29,45,40,45,0,0,0,0,0,0,130,0,0,488
KINGS,332200226966,YESHIVA TORAS EMES KAMENITZ,Elementary,JEWISH,22,22,28,32,33,36,23,29,0,0,0,0,0,0,25,0,23,273
KINGS,332200227462,PROSPECT PARK YESHIVA,Elementary,JEWISH,60,71,61,55,71,55,59,75,0,0,0,0,0,0,63,57,0,627
KINGS,332200228234,MESIVTA MKOR CHAIM,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,26
KINGS,332200228238,MIRRER YESHIVA ELEMENTARY SCHOOL,Elementary,JEWISH,48,48,50,32,46,48,47,48,0,0,0,0,0,0,82,0,26,475
KINGS,332200228580,YESHIVA DERECH HATORAH,K-12 School,JEWISH,30,24,25,26,20,21,19,23,14,11,5,20,0,0,31,0,32,301
KINGS,332200228584,YESHIVA TIFERETH ELIMELECH,K-12 School,JEWISH,43,51,46,42,37,37,42,48,29,27,36,37,0,0,35,26,16,552
KINGS,332200229143,MESIVTA TIFERES YISROEL,K-12 School,JEWISH,58,62,59,59,58,72,56,49,43,40,38,38,0,0,58,0,60,750
KINGS,332200229145,YESHIVA AHAVAS TORAH,Elementary,JEWISH,26,24,26,19,24,15,8,16,0,0,0,0,0,0,28,26,13,225
KINGS,332200229244,MASORES BAIS YAAKOV ELEMENTARY SCHOOL,Elementary,JEWISH,73,51,75,54,65,55,51,53,0,0,0,0,0,0,75,0,60,612
KINGS,332200229475,YESHIVA VYELIPOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,21,23,25,26,0,0,0,0,0,95
KINGS,332200229577,NEFESH ACADEMY,Junior Senior School,JEWISH,0,0,0,0,0,0,4,9,7,11,14,13,0,0,5,0,0,63
KINGS,332200229642,STEP-SPECIAL TORAH EDUCATION PROGRAM,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,29
KINGS,332200229795,CONGREGATION LEV BAIS YAAKOV,K-12 School,JEWISH,54,52,37,48,35,39,48,26,37,20,26,24,0,0,55,0,53,554
KINGS,332200229867,BONIM LAMOKOM,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,26
KINGS,332200229911,YEAHIVA BIRCHAS SHMUEL,Junior Senior School,JEWISH,0,0,0,0,0,7,14,12,36,38,0,6,0,0,0,0,0,113
KINGS,332200229972,TALMUD TORAH OHEL YOCHANAN,Elementary,JEWISH,72,53,52,47,52,27,29,26,0,0,0,0,0,0,69,0,88,515
KINGS,332200805491,SCHOLAR SKILLS CHRISTIAN ACADEMY,Elementary,INDEPENDENT,0,0,1,1,2,2,1,3,2,2,2,1,0,0,0,0,0,17
KINGS,332200809714,CHRISTIAN HERITAGE ACADEMY,K-12 School,CHRISTIAN FUNDAMENTALIST,10,14,14,8,7,9,3,15,18,15,15,25,0,0,9,0,31,193
KINGS,332200995520,CORTELYOU EARLY CHILDHOOD CENTER,Elementary,INDEPENDENT,23,13,13,12,12,0,0,0,0,0,0,0,0,0,0,36,55,164
KINGS,332200998736,EBENEZER PREPARATORY SCHOOL,Elementary,INDEPENDENT,24,15,12,15,14,12,10,9,0,0,0,0,0,0,21,0,26,158
KINGS,332200999476,NEW VISTAS ACADEMY,K-12 School,INDEPENDENT,5,5,4,6,7,6,5,6,7,6,7,8,0,0,6,0,0,78
KINGS,332200999781,LITTLE FLOWER PREP SCHOOL,Elementary,INDEPENDENT,3,2,5,6,8,8,3,3,0,0,0,0,0,0,8,0,8,54
KINGS,332300999180,PEOPLE'S ELEMENTARY SCHOOL,Elementary,INDEPENDENT,67,65,55,60,58,50,51,51,0,0,0,0,0,0,62,0,60,579
KINGS,333200125708,CRISTO REY BROOKLYN HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,80,75,55,40,0,0,0,0,0,250
KINGS,333200125981,POPE JOHN PAUL II FAMILY ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,24,26,21,19,18,17,0,0,0,0,0,0,0,0,25,0,16,166
KINGS,333200126023,SAINT BRIGID CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,25,21,28,22,22,28,16,27,0,0,0,0,0,0,19,0,20,228
KINGS,333200126072,SAINT FRANCES CABRINI CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,24,22,29,25,29,33,30,0,0,0,0,0,0,16,0,13,243
KINGS,333200226098,CONGREGATION DARKEI AVOS SANZ,Elementary,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,32,40
QUEENS,342400125875,CATHEDRAL PREPARATORY SEMINARY,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,28,38,40,27,0,0,0,0,0,133
QUEENS,342400125898,SAINT ADALBERT SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,33,25,29,41,35,41,42,0,0,0,0,0,0,32,0,40,338
QUEENS,342400125906,SAINT BARTHOLOMEW SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,15,19,22,12,21,22,21,27,0,0,0,0,0,0,20,0,54,233
QUEENS,342400125914,CHRIST THE KING REGIONAL HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,182,188,198,233,0,0,0,0,0,801
QUEENS,342400125941,SAINT LEO SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,48,34,25,32,34,37,30,32,0,0,0,0,0,0,49,0,61,382
QUEENS,342400125943,SAINT MARGARET SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,35,23,20,26,31,28,26,29,0,0,0,0,0,0,38,0,98,354
QUEENS,342400125952,SAINT MATTHIAS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,39,34,41,40,39,43,45,0,50,0,0,0,0,0,41,0,34,406
QUEENS,342400125966,OUR LADY OF HOPE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,83,57,47,65,67,53,61,67,0,0,0,0,0,0,67,0,48,615
QUEENS,342400125968,NOTRE DAME CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,32,32,23,23,27,30,26,34,0,0,0,0,0,0,37,0,30,294
QUEENS,342400125973,OUR LADY OF SORROWS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,19,27,23,24,28,34,30,0,0,0,0,0,0,34,0,36,275
QUEENS,342400125975,SAINT PANCRAS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,15,15,15,21,15,20,31,21,0,0,0,0,0,0,16,0,24,193
QUEENS,342400125986,RESURRECTION ASCENSION SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,25,29,26,24,28,16,22,27,0,0,0,0,0,0,35,0,32,264
QUEENS,342400125992,SACRED HEART SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,21,29,36,19,27,15,18,23,0,0,0,0,0,0,25,0,82,295
QUEENS,342400125995,SAINT STANISLAUS KOSTKA SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,21,24,28,23,26,28,29,0,0,0,0,0,0,23,0,37,261
QUEENS,342400315795,MARTIN LUTHER SCHOOL,Junior Senior School,LUTHERAN,0,0,0,0,0,2,10,24,45,37,51,44,0,0,0,0,0,213
QUEENS,342400315805,REDEEMER LUTHERAN SCHOOL,Elementary,LUTHERAN,23,17,15,14,17,19,21,21,0,0,0,0,0,0,13,0,47,207
QUEENS,342400446464,JACKSON HEIGHTS SDA SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,5,7,9,9,6,4,11,12,0,0,0,0,0,0,7,0,4,74
QUEENS,342400629515,RAZI SCHOOL,K-12 School,ISLAMIC,18,18,22,14,19,24,27,13,25,20,19,8,0,0,10,0,8,245
QUEENS,342400995969,A CHILDS PLACE TOO,Elementary,INDEPENDENT,12,6,7,6,4,0,0,0,0,0,0,0,0,0,26,0,37,98
QUEENS,342400998336,LITTLE FRIENDS SCHOOL-SUNNYSIDE,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101
QUEENS,342500125869,SAINT AGNES ACADEMIC HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,65,69,70,57,0,0,0,0,0,261
QUEENS,342500125902,SAINT ANDREW AVELLINO SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,34,29,20,30,33,43,36,0,0,0,0,0,0,22,0,27,301
QUEENS,342500125930,HOLY CROSS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,230,233,245,197,0,0,0,0,0,905
QUEENS,342500125940,SAINT KEVIN CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,28,13,18,25,23,30,33,31,0,0,0,0,0,0,24,0,35,260
QUEENS,342500125942,SAINT LUKE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,51,53,39,37,57,44,52,59,0,0,0,0,0,0,38,0,67,497
QUEENS,342500125954,SAINT MEL SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,21,25,20,24,31,34,41,0,0,0,0,0,0,20,0,40,279
QUEENS,342500125955,MOST HOLY REDEEMER ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,25,17,27,25,22,21,22,29,0,0,0,0,0,0,23,0,14,225
QUEENS,342500127232,HOLY TRINITY SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,12,30,33,30,33,30,42,0,0,0,0,0,0,28,0,24,295
QUEENS,342500208524,SHEVACH HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,58,52,49,39,0,0,0,0,0,198
QUEENS,342500217123,SOLOMON SCHECHTER SCHOOL OF QUEENS,Elementary,JEWISH,37,35,43,33,55,36,40,32,0,0,0,0,0,0,50,0,27,388
QUEENS,342500226479,RABBINICAL SEMINARY OF AMERICA,Senior High,JEWISH,0,0,0,0,0,0,0,0,21,24,23,19,0,0,0,0,0,87
QUEENS,342500227011,YESHIVA OF CENTRAL QUEENS,Elementary,JEWISH,102,93,95,98,92,96,81,102,0,0,0,0,0,0,106,0,39,904
QUEENS,342500229418,YESHIVA EDUCATION FOR SPECIAL STUDENTS,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,30
QUEENS,342500229646,YESHIVA KETANA OF QUEENS,Elementary,JEWISH,50,50,45,45,48,39,40,35,0,0,0,0,0,0,56,0,0,408
QUEENS,342500629637,MUSLIM CENTER JUNIOR HIGH SCHOOL,Elementary,ISLAMIC,23,18,19,21,16,20,15,22,0,0,0,0,0,0,20,0,12,186
QUEENS,342500715470,HOLY CROSS GREEK ORTHODOX SCHOOL,Elementary,GREEK ORTHODOX,20,9,12,0,0,0,0,0,0,0,0,0,0,0,36,0,42,119
QUEENS,342500806983,FLUSHING CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,9,14,13,9,9,17,14,8,0,0,0,0,0,0,13,0,0,106
QUEENS,342500809793,PROMISE CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,20,17,20,17,16,20,16,10,0,0,0,0,0,0,20,0,34,190
QUEENS,342500996012,CIRCLE ACADEMY,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
QUEENS,342500997003,WHITESTONE ACADEMY,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,5,14,23,22,35,0,0,0,0,0,99
QUEENS,342500997737,WINDSOR SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,1,0,11,19,31,63,0,0,0,0,0,125
QUEENS,342500997772,LOWELL UPPER SCHOOL OF FLUSHING,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,20,36,37,28,0,20,0,0,0,141
QUEENS,342500998065,"BIRCH FAMILY SERVICES, INC",Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,27,74,0,0,743,844
QUEENS,342600125901,DIVINE WISDOM CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,58,57,64,49,64,51,81,83,0,0,0,0,0,0,43,0,64,614
QUEENS,342600125927,SAINT GREGORY THE GREAT SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,27,24,25,32,30,24,34,0,0,0,0,0,0,53,0,40,325
QUEENS,342600125931,HOLY FAMILY SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,30,22,24,28,21,28,20,26,0,0,0,0,0,0,30,0,28,257
QUEENS,342600125962,OUR LADY OF THE BLESSED SACRAMENT SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,41,34,31,46,42,53,30,43,0,0,0,0,0,0,33,0,0,353
QUEENS,342600125972,OUR LADY OF THE SNOWS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,50,34,53,39,51,47,47,50,0,0,0,0,0,0,41,0,74,486
QUEENS,342600125991,SACRED HEART SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,47,33,35,40,37,62,41,58,0,0,0,0,0,0,29,0,53,435
QUEENS,342600126047,SAINT FRANCIS PREPARATORY SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,642,626,682,653,0,0,0,0,0,2603
QUEENS,342600225967,CHABAD ACADEMY OF ARTS AND SCIENCES,Elementary,JEWISH,16,5,4,6,3,1,0,0,0,0,0,0,0,0,14,0,19,68
QUEENS,342600229198,YESHIVA HAR TORAH,Elementary,JEWISH,68,68,59,64,66,57,66,50,0,0,0,0,0,0,70,0,20,588
QUEENS,342600317933,LUTHERAN SCHOOL OF FLUSHING & BAYSIDE,Elementary,LUTHERAN,7,6,8,8,8,6,7,14,0,0,0,0,0,0,3,0,25,92
QUEENS,342600718097,WILLIAM SPYROPOULOS SCHOOL,Elementary,GREEK ORTHODOX,57,47,45,63,50,57,49,45,0,0,0,0,0,0,49,0,0,462
QUEENS,342600807968,HOLY MARTYRS ARMENIAN DAY SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,8,10,5,8,3,5,0,0,0,0,0,0,0,0,13,0,17,69
QUEENS,342600996988,NEW HIGHLAND ELEMENTARY SCHOOL (THE),Elementary,INDEPENDENT,15,17,16,16,15,16,14,16,0,0,0,0,0,0,18,0,0,143
QUEENS,342600997796,SUMMIT SCHOOL (THE),Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,53,223,0,0,0,276
QUEENS,342600998962,LOWELL SCHOOL (THE),Elementary,INDEPENDENT,0,0,3,9,21,24,24,33,0,0,0,0,0,0,0,0,0,114
QUEENS,342700125597,DIVINE MERCY CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,21,29,21,29,22,28,23,29,0,0,0,0,0,0,24,0,30,256
QUEENS,342700125904,OUR LADY'S CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,62,52,55,50,47,65,72,52,0,0,0,0,0,0,87,0,79,621
QUEENS,342700125911,SAINT CAMILLUS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,17,19,15,27,13,17,17,21,0,0,0,0,0,0,11,0,11,168
QUEENS,342700125920,SAINT ELIZABETH CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,38,26,26,29,27,34,28,29,0,0,0,0,0,0,40,0,125,402
QUEENS,342700125924,SAINT FRANCIS DE SALES SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,53,53,41,52,54,51,39,54,0,0,0,0,0,0,0,42,80,519
QUEENS,342700125928,HOLY CHILD JESUS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,32,37,44,29,45,50,41,54,0,0,0,0,0,0,30,0,71,433
QUEENS,342700125947,SAINT MARY GATE OF HEAVEN SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,35,38,42,38,52,73,64,56,0,0,0,0,0,0,25,0,0,423
QUEENS,342700125965,AVE MARIA CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,14,20,12,15,16,18,17,23,0,0,0,0,0,0,16,0,16,167
QUEENS,342700125970,OUR LADY OF PERPETUAL HELP CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,70,60,70,67,71,68,58,51,0,0,0,0,0,0,72,0,71,658
QUEENS,342700125990,SAINT ROSE OF LIMA CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,52,36,46,37,34,31,38,29,0,0,0,0,0,0,46,0,74,423
QUEENS,342700126000,SAINT THOMAS THE APOSTLE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,16,12,15,16,14,27,24,17,0,0,0,0,0,0,20,0,81,242
QUEENS,342700127164,SAINT HELEN SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,19,18,6,19,17,10,11,14,0,0,0,0,0,0,29,0,95,238
QUEENS,342700207577,YESHIVA OF FAR ROCKAWAY,Senior High,JEWISH,0,0,0,0,0,0,0,0,35,26,38,29,0,0,0,0,0,128
QUEENS,342700226057,MESIVTA YAM HATORAH,Senior High,JEWISH,0,0,0,0,0,0,0,0,9,9,6,3,0,0,0,0,0,27
QUEENS,342700226059,TORAH ACADEMY,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,8
QUEENS,342700226097,MESIVTA SHAAREI CHAIM,Senior High,JEWISH,0,0,0,0,0,0,0,0,9,12,4,0,0,0,0,0,0,25
QUEENS,342700226483,TORAH ACADEMY FOR GIRLS HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,74,88,74,79,0,0,0,0,0,315
QUEENS,342700226510,YESHIVA OF BELLE HARBOR,Elementary,JEWISH,7,7,6,9,6,7,9,4,0,0,0,0,0,0,12,0,7,74
QUEENS,342700227891,YESHIVA DARCHEI TORAH,K-12 School,JEWISH,191,146,158,129,125,118,126,113,78,74,74,75,0,0,176,0,234,1817
QUEENS,342700227924,TORAH ACADEMY FOR GIRLS-ELEMENTARY,Elementary,JEWISH,155,133,132,124,90,107,120,91,0,0,0,0,0,0,144,0,143,1239
QUEENS,342700228139,SHAAR HATORAH HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,26,19,26,19,0,0,0,0,0,90
QUEENS,342700228636,BNOS BAIS YAAKOV OF FAR ROCKAWAY,K-12 School,JEWISH,101,73,74,77,69,70,47,53,54,27,27,30,0,0,71,0,145,918
QUEENS,342700228893,TALMUD TORAH SIACH YITZCHOK,Elementary,JEWISH,33,26,36,19,37,22,15,15,0,0,0,0,0,0,35,0,20,258
QUEENS,342700229329,MERCAZ HATORAH OF BELLE HARBOR,Senior High,JEWISH,0,0,0,0,0,0,0,0,23,21,31,25,0,0,0,0,0,100
QUEENS,342700629235,AL-IHSAN ACADEMY,K-12 School,ISLAMIC,36,36,28,34,43,44,46,46,30,29,28,10,0,0,34,0,27,471
QUEENS,342700805995,SAINT MARY CHURCH CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,1,4,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,15
QUEENS,342700809426,CHURCH OF GOD CHRISTIAN ACADEMY,Junior Senior School,CHRISTIAN FUNDAMENTALIST,15,2,8,11,9,11,5,1,8,2,3,2,0,0,3,0,0,80
QUEENS,342700999540,THEATRE STREET SCHOOL,Elementary,INDEPENDENT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QUEENS,342700999728,NEW DAWN ELEMENTARY SCHOOL,Elementary,INDEPENDENT,10,8,8,5,5,5,0,0,0,0,0,0,0,0,10,0,10,61
QUEENS,342700999833,OMEGA PSI PHI FRATERNITY SCHOOL,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36
QUEENS,342800125960,SAINT NICHOLAS OF TOLENTINE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,34,34,20,29,27,34,35,31,0,0,0,0,0,0,45,0,33,322
QUEENS,342800125961,OUR LADY OF THE ANGELUS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,17,18,20,19,16,11,22,16,0,0,0,0,0,0,27,0,30,196
QUEENS,342800125971,OUR LADY QUEEN OF MARTYRS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,34,35,33,31,30,32,31,31,0,0,0,0,0,0,40,0,34,331
QUEENS,342800127163,OUR LADY OF MERCY CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,22,24,30,24,32,35,23,0,0,0,0,0,0,27,0,51,290
QUEENS,342800225317,TIEFERES TORAH INSTITUTE,Senior High,JEWISH,0,0,0,0,0,0,0,0,18,13,13,11,0,0,0,0,0,55
QUEENS,342800225513,BNOS MALKA ACADEMY,Elementary,JEWISH,39,42,33,40,35,37,23,37,0,0,0,0,0,0,41,0,19,346
QUEENS,342800225720,MIDRASH L'MAN ACHAI,Senior High,JEWISH,0,0,0,0,0,0,0,0,4,4,4,6,0,0,0,0,0,18
QUEENS,342800226480,BAIS YAAKOV ACADEMY FOR GIRLS,Elementary,JEWISH,90,80,68,79,70,62,67,62,0,0,0,0,0,0,97,0,43,718
QUEENS,342800227222,YESHIVA TIFERETH MOSHE,Elementary,JEWISH,55,53,44,42,44,43,33,42,0,0,0,0,0,0,55,0,25,436
QUEENS,342800227503,EZRA ACADEMY,Junior Senior School,JEWISH,0,0,0,0,0,0,8,7,20,28,29,34,0,0,0,0,0,126
QUEENS,342800228920,YESHIVAT OHR HAIIM,Elementary,JEWISH,31,44,21,30,16,17,22,20,0,0,0,0,0,0,45,0,40,286
QUEENS,342800229507,MESIVTA YESODEI YESHURUN,Senior High,JEWISH,0,0,0,0,0,0,0,0,44,46,41,24,0,0,0,0,0,155
QUEENS,342800229850,SHA'AREI ZION OHEL BRACHA,Junior Senior School,JEWISH,55,49,51,46,49,45,39,34,10,0,0,0,0,0,56,0,25,459
QUEENS,342800229926,JEWISH INSTITUTE OF QUEENS,K-12 School,JEWISH,28,24,37,36,43,36,30,28,28,23,12,17,0,0,38,0,16,396
QUEENS,342800315803,OUR SAVIOUR LUTHERAN SCHOOL,Pre-K Only,LUTHERAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,30
QUEENS,342800449789,JAMAICA SDA-BUSY BEE LEARNING CENTER,Elementary,SEVENTH-DAY ADVENTIST,7,8,7,7,10,4,7,3,0,0,0,0,0,0,9,0,0,62
QUEENS,342800625444,AL-MAMOOR SCHOOL,Elementary,ISLAMIC,24,20,18,14,16,10,17,10,0,0,0,0,0,0,23,0,17,169
QUEENS,342800626153,RISING STARS ISLAMIC SCHOOL,Elementary,ISLAMIC,12,15,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,59
QUEENS,342800629258,AL-IMAN SCHOOL,K-12 School,ISLAMIC,8,10,9,7,10,11,6,8,10,13,8,3,0,0,8,0,9,120
QUEENS,342800996069,SCHOOL FOR LANGUAGE & COMMUNICATION DEVELOPMENT,K-12 School,INDEPENDENT,18,29,15,29,22,30,27,48,34,29,24,54,4,11,20,0,45,439
QUEENS,342800997775,LIFE-SKILLS SCHOOL (THE),Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,11,43,0,0,153,207
QUEENS,342800997832,FOREST HILLS MONTESSORI SCHOOL,Elementary,INDEPENDENT,17,15,9,8,7,8,0,0,0,0,0,0,0,0,22,0,37,123
QUEENS,342800998366,ROCHDALE VILLAGE NURSERY SCHOOL & KINDERGARTEN,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50
QUEENS,342800998861,IDEAL MONTESSORI SCHOOL,Elementary,INDEPENDENT,18,19,18,17,17,9,14,5,0,0,0,0,0,0,21,0,27,165
QUEENS,342800999245,SCO FAMILY OF SERVICES/THERESA PAPLIN SCHOOL,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,3,2,8,9,6,145,0,0,0,173
QUEENS,342800999761,KEW FOREST SCHOOL (THE),K-12 School,INDEPENDENT,9,17,12,10,10,19,16,17,22,24,21,33,0,0,16,0,13,239
QUEENS,342900125916,SAINT CLARE CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,36,28,30,27,29,34,51,37,0,0,0,0,0,0,24,0,18,314
QUEENS,342900125933,IMMACULATE CONCEPTION SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,40,50,37,42,55,59,61,62,0,0,0,0,0,0,55,0,46,507
QUEENS,342900125934,INCARNATION SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,39,27,39,26,32,33,35,32,0,0,0,0,0,0,26,0,29,318
QUEENS,342900125935,SS JOACHIM & ANNE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,50,51,38,44,45,53,51,57,0,0,0,0,0,0,50,0,61,500
QUEENS,342900125944,MARY LOUIS ACADEMY (THE),Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,191,207,205,249,0,0,0,0,0,852
QUEENS,342900125956,ARCHBISHOP MOLLOY HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,371,414,375,389,0,0,0,0,0,1549
