County,BEDS Code,School Name,Grade Org,Affiliation,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,UGS,FULLK,HALFK,PREK,Enrollment
SARATOGA,5.20402E+11,Ambleside School Of The Adirondacks,Elementary,INDEPENDENT,1,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,2,10
SARATOGA,5.21301E+11,Saint Mary'S School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,22,25,25,18,18,0,0,0,0,0,0,0,0,0,25,0,30,163
SARATOGA,5.21302E+11,Spa Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,11,10,4,9,5,5,0,3,5,0,0,0,0,0,0,12,10,74
SARATOGA,5.21302E+11,Malta Montessori School,Elementary,INDEPENDENT,8,4,2,3,4,0,0,0,0,0,0,0,0,0,9,0,13,43
SARATOGA,5.218E+11,Saratoga Central Catholic High School,Junior Senior School,ROMAN CATHOLIC - ALBANY DIOCESE,0,0,0,0,0,30,0,41,34,35,29,38,32,0,0,0,0,239
SARATOGA,5.218E+11,Saint Clement'S Regional Catholic School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,24,27,32,31,30,0,0,0,0,0,0,0,0,0,27,0,58,229
SARATOGA,5.21801E+11,Wilton Baptist Academy,Junior Senior School,BAPTIST,5,2,1,2,0,5,0,2,3,2,3,4,1,0,0,6,0,36
SARATOGA,5.21801E+11,Waldorf School Of Saratoga Springs,K-12 School,INDEPENDENT,14,13,18,10,12,21,0,16,14,13,14,7,14,0,0,24,23,213
SARATOGA,5.21801E+11,Saratoga Independent School,Elementary,INDEPENDENT,12,22,14,17,5,6,0,0,0,0,0,0,0,0,17,0,43,136
SARATOGA,5.22101E+11,St Mary'S School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,20,23,8,33,20,26,0,14,16,0,0,0,0,0,26,0,36,222
SCHENECTADY,5.30203E+11,Mekeel Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,19,26,20,18,26,36,0,19,23,17,30,24,21,0,16,0,0,295
SCHENECTADY,5.30301E+11,Saint Kateri Parish School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,32,29,25,35,22,0,0,0,0,0,0,0,0,0,32,0,80,255
SCHENECTADY,5.30302E+11,Riverrun Community Montessori,Elementary,INDEPENDENT,5,7,6,3,2,2,0,2,3,0,0,0,0,0,8,0,7,45
SCHENECTADY,5.30516E+11,Wildwood School,Special School,INDEPENDENT,0,0,0,0,0,0,69,0,0,0,0,0,0,143,0,0,0,212
SCHENECTADY,5.306E+11,Notre Dame-Bishop Gibbons School,Junior Senior School,ROMAN CATHOLIC - ALBANY DIOCESE,0,0,0,0,0,39,0,36,33,47,34,45,49,0,0,0,0,283
SCHENECTADY,5.30601E+11,Northeast Parent & Child Society,Junior Senior School,INDEPENDENT,0,0,0,0,0,1,0,8,20,34,31,24,15,10,0,0,0,143
SCHENECTADY,5.30601E+11,Brown School,Elementary,INDEPENDENT,13,19,11,17,13,9,0,25,15,0,0,0,0,0,16,0,43,181
SCHOHARIE,5.41002E+11,Country Classroom,Elementary,INDEPENDENT,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,14
SCHOHARIE,5.41103E+11,Cornerstone Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,5
SENECA,5.60502E+11,Grooves Creek School,Elementary,MENNONITES,2,3,2,1,2,3,0,2,2,0,0,0,0,0,0,0,0,17
SENECA,5.60502E+11,Lake View School,Elementary,MENNONITES,3,0,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,18
SENECA,5.60604E+11,Cranberry Marsh School,Elementary,MENNONITES,3,4,4,4,2,6,0,2,4,0,0,0,0,0,0,0,0,29
SENECA,5.60604E+11,Diamond Crossing School,Elementary,MENNONITES,4,4,5,4,2,6,0,2,5,0,0,0,0,0,0,0,0,32
SENECA,5.60604E+11,Hillside Children'S Center-Varick Campus,Junior Senior School,INDEPENDENT,0,0,0,1,5,5,0,6,4,13,8,7,4,12,0,0,0,65
SENECA,5.60702E+11,Cayuga Mennonite School,Elementary,MENNONITES,3,2,2,4,3,3,0,3,3,0,0,0,0,0,0,0,0,23
SENECA,5.60702E+11,Seneca Bible Baptist Academy,Junior Senior School,BAPTIST,2,1,1,3,0,1,0,0,1,0,0,3,0,0,2,0,0,14
SENECA,5.60702E+11,Finger Lakes Christian School,K-12 School,BAPTIST,11,6,10,5,7,9,0,4,6,6,5,8,5,0,7,0,2,91
SENECA,5.61007E+11,Fayette Mennonite School,Elementary,MENNONITES,3,2,3,3,4,3,0,2,4,0,0,0,0,0,0,0,0,24
STEUBEN,5.70303E+11,Victory Baptist Academy,Junior Senior School,BAPTIST,1,2,0,2,1,3,0,2,1,2,2,2,1,0,1,0,0,20
STEUBEN,5.70303E+11,Hillside Children'S Center-Snell Farm Campus School,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,0,0,5,9,2,8,2,0,0,0,26
STEUBEN,5.71E+11,All Saints Academy,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,16,9,10,9,13,2,0,8,8,0,0,0,0,0,18,0,30,123
STEUBEN,5.71001E+11,Corning Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,6,14,10,13,10,7,0,15,7,10,7,7,6,0,11,0,25,148
STEUBEN,5.71001E+11,Hope Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,10,7,9,7,9,4,0,4,7,0,0,0,0,0,8,0,0,65
STEUBEN,5.71001E+11,Kings' Way,Elementary,INDEPENDENT,5,8,2,1,1,0,0,2,2,0,0,0,0,0,5,0,5,31
STEUBEN,5.71001E+11,Alternative School For Math And Science,Middle School,INDEPENDENT,0,0,0,0,0,48,0,48,48,0,0,0,0,0,0,0,0,144
STEUBEN,5.71801E+11,St Ann'S Academy,Elementary,INDEPENDENT,7,5,4,6,4,1,0,0,0,0,0,0,0,0,9,0,30,66
SUFFOLK,5.80101E+11,South Bay Junior Academy Of Sda,Elementary,SEVENTH-DAY ADVENTIST,8,7,10,6,11,5,0,4,7,0,0,0,0,0,8,0,2,68
SUFFOLK,5.80105E+11,Monkid Esteem Montessori School,Elementary,INDEPENDENT,13,8,11,10,1,3,0,0,0,0,0,0,0,0,12,0,18,76
SUFFOLK,5.80106E+11,Copiague Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,4,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,25,40
SUFFOLK,5.80106E+11,Saint Martin Of Tours School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,52,31,30,23,36,46,0,41,37,0,0,0,0,0,26,0,22,344
SUFFOLK,5.80107E+11,Ss Cyril & Methodius School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,13,12,17,21,17,21,0,19,19,0,0,0,0,0,12,0,29,180
SUFFOLK,5.80108E+11,Ascent,Junior Senior School,INDEPENDENT,0,1,0,1,0,0,2,2,3,1,0,2,2,4,0,0,0,18
SUFFOLK,5.80202E+11,Stony Brook School (The),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,28,37,75,84,71,75,0,0,0,0,370
SUFFOLK,5.80202E+11,North Shore Montessori School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,31,46
SUFFOLK,5.80202E+11,Laurel Hill School (The),Elementary,INDEPENDENT,20,20,22,24,19,26,0,14,6,0,0,0,0,0,19,0,46,216
SUFFOLK,5.80204E+11,Sunshine Alternative Education Center,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,7
SUFFOLK,5.80205E+11,Saint Joseph School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,15,18,25,15,20,17,0,19,8,0,0,0,0,0,16,0,27,180
SUFFOLK,5.80205E+11,Maimonides Day School,Elementary,JEWISH,3,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,10,25
SUFFOLK,5.80206E+11,Long Island Baptist Academy,Junior Senior School,BAPTIST,1,0,0,1,0,1,0,2,0,1,1,2,4,0,0,0,0,13
SUFFOLK,5.80206E+11,Our Lady Of Good Succeses,Junior Senior School,INDEPENDENT,1,0,3,1,1,2,0,1,1,0,0,0,0,0,1,0,0,11
SUFFOLK,5.80206E+11,Maryhaven Center Of Hope,Special School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,7,0,0,0,0,0,0,75,0,0,0,82
SUFFOLK,5.80206E+11,Our Lady Of Wisdom Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,9,13,13,8,17,14,0,13,8,0,0,0,0,0,7,0,24,126
SUFFOLK,5.8021E+11,Step By Step Early Learning Center,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60
SUFFOLK,5.80211E+11,Our Savior New American School,K-12 School,LUTHERAN,10,12,7,8,10,16,0,7,15,21,15,16,17,0,9,0,24,187
SUFFOLK,5.80224E+11,Holy Angels Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,32,26,34,33,24,30,0,25,17,0,0,0,0,0,17,0,19,257
SUFFOLK,5.80224E+11,Emanuel Lutheran Church School,Elementary,LUTHERAN,13,11,7,8,5,11,0,3,7,0,0,0,0,0,13,0,28,106
SUFFOLK,5.80233E+11,Our Lady Queen Of Apostles Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,21,23,20,17,18,17,0,19,14,0,0,0,0,0,20,0,22,191
SUFFOLK,5.80234E+11,Leonard E Burket Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,9,2,10,4,5,5,0,7,0,3,2,0,0,0,5,0,17,69
SUFFOLK,5.80236E+11,Victory Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,11,0,4,7,4,0,0,6,2,8,3,6,3,0,4,0,14,72
SUFFOLK,5.80303E+11,Ross School,K-12 School,INDEPENDENT,16,14,7,16,14,15,0,23,27,38,60,87,76,0,3,0,19,415
SUFFOLK,5.80306E+11,Our Sons And Daughters,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5
SUFFOLK,5.80403E+11,Saint Patrick School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,47,57,71,49,61,85,0,63,58,0,0,0,0,0,56,0,51,598
SUFFOLK,5.80404E+11,Trinity Regional School-East Northport,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,34,32,37,32,38,31,0,43,47,0,0,0,0,0,32,0,55,381
SUFFOLK,5.80404E+11,Long Island Lutheran Day School At St Pauls,Elementary,LUTHERAN,6,12,9,9,8,0,0,0,0,0,0,0,0,0,18,0,76,138
SUFFOLK,5.80405E+11,Madonna Heights School,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,1,2,7,8,15,8,0,0,0,0,41
SUFFOLK,5.80406E+11,Upper Room Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,4,6,7,8,6,10,0,12,8,8,14,33,22,0,6,0,0,144
SUFFOLK,5.80406E+11,Saint Pius V School,Junior Senior School,INDEPENDENT,7,8,14,11,13,17,0,9,14,14,9,12,12,0,0,0,0,140
SUFFOLK,5.80407E+11,Love Of Learning Montessori School,Elementary,INDEPENDENT,21,13,15,13,9,5,0,0,0,0,0,0,0,0,34,0,46,156
SUFFOLK,5.8041E+11,Holy Family Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,17,17,20,22,15,29,0,21,42,0,0,0,0,0,14,0,13,210
SUFFOLK,5.8041E+11,Jewish Academy (The),Elementary,JEWISH,1,5,2,3,3,1,0,0,4,0,0,0,0,0,5,0,0,24
SUFFOLK,5.80411E+11,United Cerebral Palsy-Assoc Greater Suffolk Inc,Special School,INDEPENDENT,0,0,0,0,0,0,25,0,0,0,0,0,0,29,0,0,10,64
SUFFOLK,5.80411E+11,Nassau/Suffolk Services For The Autistic,Special School,INDEPENDENT,0,0,0,0,0,0,9,0,0,0,0,0,0,16,0,0,0,25
SUFFOLK,5.80411E+11,Sappo School,Junior Senior School,INDEPENDENT,0,1,1,1,2,6,0,5,6,6,9,20,6,0,0,0,0,63
SUFFOLK,5.80413E+11,Saint Anthony'S High School,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,0,588,589,575,605,0,0,0,0,2357
SUFFOLK,5.80414E+11,Huntington Montessori-Northshore Learning Inc.,Elementary,INDEPENDENT,8,6,5,0,0,0,0,0,0,0,0,0,0,0,14,0,57,90
SUFFOLK,5.80414E+11,West Hills Montessori School,Elementary,INDEPENDENT,0,1,0,1,2,4,0,0,0,0,0,0,0,0,1,0,15,24
SUFFOLK,5.80414E+11,Long Island School For The Gifted,Elementary,INDEPENDENT,12,20,16,27,25,31,0,30,25,16,0,0,0,0,9,0,9,220
SUFFOLK,5.80414E+11,Daytop Preparatory School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,1,4,4,0,2,0,0,0,0,11
SUFFOLK,5.80501E+11,Saint Patrick School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,43,45,56,51,48,48,0,40,60,0,0,0,0,0,39,0,45,475
SUFFOLK,5.80502E+11,Bay Shore Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,9,9,5,2,9,3,0,0,0,0,0,0,0,0,16,0,0,53
SUFFOLK,5.80502E+11,Heritage Christian Academy,Elementary,BAPTIST,5,9,5,8,5,0,0,0,0,0,0,0,0,0,2,0,7,41
SUFFOLK,5.80503E+11,Saint Mary School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,31,43,39,34,38,47,0,59,36,0,0,0,0,0,39,0,45,411
SUFFOLK,5.80504E+11,Chatterbox Day School,Elementary,INDEPENDENT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,24
SUFFOLK,5.80505E+11,West Sayville Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,4,2,5,7,5,7,0,4,5,0,0,0,0,0,3,0,0,42
SUFFOLK,5.80507E+11,Ivy League School,Elementary,INDEPENDENT,12,12,14,7,13,8,0,11,4,0,0,0,0,0,22,0,78,181
SUFFOLK,5.80508E+11,"Nys Arc, Inc-Suffolk Chapter-Saul & Elaine Seiff Educare Center",Special School,INDEPENDENT,0,0,0,0,0,0,57,0,0,0,0,0,0,45,0,0,15,117
SUFFOLK,5.80509E+11,Our Lady Of Lourdes School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,22,26,26,34,17,22,0,21,33,0,0,0,0,0,27,0,35,263
SUFFOLK,5.80509E+11,Saint John The Baptist Diocesan High School,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,0,351,363,381,387,0,0,0,0,1482
SUFFOLK,5.8051E+11,Bridges Academy (The),Elementary,INDEPENDENT,32,19,17,23,21,15,0,15,14,0,0,0,0,0,18,0,25,199
SUFFOLK,5.80513E+11,Mdq Academy,Junior Senior School,INDEPENDENT,36,40,30,43,29,19,0,27,19,13,13,5,12,0,26,0,69,381
SUFFOLK,5.80513E+11,Our Lady Of Providence Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,24,27,26,22,39,32,0,23,29,0,0,0,0,0,24,0,18,264
SUFFOLK,5.80514E+11,Ca Montessori Children'S Center,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,64,67
SUFFOLK,5.80602E+11,Saint Isidore School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,11,15,17,10,13,13,0,8,10,0,0,0,0,0,12,0,26,135
SUFFOLK,5.80602E+11,Bishop Mcgann-Mercy Diocesan High School,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,24,27,73,98,94,75,0,0,0,0,391
SUFFOLK,5.80603E+11,Peconic Community School,Elementary,INDEPENDENT,7,8,6,2,3,2,0,0,0,0,0,0,0,0,10,0,12,50
SUFFOLK,5.80801E+11,Ss Philip & James School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,18,31,26,21,26,18,0,19,24,0,0,0,0,0,21,0,15,219
SUFFOLK,5.80801E+11,Saint Patrick'S School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,38,41,34,34,49,54,0,54,47,0,0,0,0,0,28,0,38,417
SUFFOLK,5.80802E+11,Smithtown Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,34,20,32,46,31,40,0,36,43,33,40,48,46,0,25,0,50,524
SUFFOLK,5.80802E+11,Harbor Country Day School,Elementary,INDEPENDENT,17,18,11,18,12,15,0,10,13,0,0,0,0,0,14,0,20,148
SUFFOLK,5.80802E+11,Developmental Disabilities Institute,Elementary,INDEPENDENT,0,0,0,0,0,0,65,0,0,0,0,0,0,166,13,0,160,404
SUFFOLK,5.80802E+11,Cleary School For The Deaf,Junior Senior School,INDEPENDENT,4,5,0,0,0,0,13,0,0,6,12,6,0,0,5,0,11,62
SUFFOLK,5.80802E+11,Knox School,Junior Senior School,INDEPENDENT,0,0,0,0,0,6,0,4,9,20,19,30,34,0,0,0,0,122
SUFFOLK,5.80902E+11,Raynor Country Day School,Elementary,INDEPENDENT,17,18,18,17,9,8,0,0,0,0,0,0,0,0,18,0,36,141
SUFFOLK,5.80906E+11,Our Lady Of The Hamptons Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,29,28,21,34,35,33,0,30,34,0,0,0,0,0,25,0,23,292
SUFFOLK,5.8091E+11,Hayground School,Elementary,INDEPENDENT,12,9,8,9,13,4,0,4,5,0,0,0,0,0,8,0,10,82
SUFFOLK,5.80914E+11,Southampton Montessori School,Elementary,INDEPENDENT,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,19
SUFFOLK,5.81012E+11,Our Lady Of Mercy Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,12,6,5,9,7,14,0,0,0,0,0,0,0,0,6,0,33,92
SULLIVAN,5.90501E+11,Bais Yaakov Of South Fallsburg,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,9,11,9,6,0,0,0,0,35
SULLIVAN,5.90501E+11,Yeshiva Zichron Mayir,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,35
SULLIVAN,5.90501E+11,Zichron Moshe School,Elementary,JEWISH,46,31,40,39,30,39,0,41,27,0,0,0,0,0,15,20,0,328
SULLIVAN,5.90802E+11,New Hope Manor,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SULLIVAN,5.90802E+11,Homestead School Inc,Elementary,INDEPENDENT,21,25,22,25,9,10,0,11,5,0,0,0,0,0,24,0,51,203
SULLIVAN,5.90901E+11,Saint Peter School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,14,8,9,4,0,0,0,0,0,0,0,0,0,0,7,0,18,60
SULLIVAN,5.91401E+11,Mosdos Satmar Of Bloomingburg,Other,JEWISH,30,23,14,9,0,0,0,0,0,0,0,0,0,0,94,0,0,170
SULLIVAN,5.91401E+11,Hebrew Day School Of Sullivan & Ulster Counties,Junior Senior School,JEWISH,2,4,3,0,0,4,0,4,4,2,3,1,0,0,5,0,2,34
SULLIVAN,5.91401E+11,Talmud Torah Imrei Burech,Elementary,JEWISH,14,9,7,16,13,12,0,15,15,0,0,0,0,0,16,0,8,125
SULLIVAN,5.91401E+11,Bais Yisroel School,Elementary,JEWISH,14,15,17,13,14,11,0,9,10,0,0,0,0,0,14,0,12,129
SULLIVAN,5.91402E+11,"Center For Discovery, Inc (The)",Special School,INDEPENDENT,0,0,0,0,0,0,27,0,0,0,0,0,0,215,0,0,0,242
TIOGA,6.00601E+11,Zion Lutheran School,Elementary,LUTHERAN,6,5,1,2,1,3,0,0,0,0,0,0,0,0,4,0,20,42
TIOGA,6.00802E+11,North Spencer Christian Academy,K-12 School,BAPTIST,2,7,4,4,3,3,0,10,7,1,1,3,2,0,0,4,7,58
TOMPKINS,6.10302E+11,Covenant Love Community School,Elementary,INDEPENDENT,2,2,5,6,4,3,0,2,6,1,0,0,0,0,3,0,7,41
TOMPKINS,6.106E+11,Immaculate Conception School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,4,5,5,2,10,6,0,0,0,0,0,0,0,0,12,0,26,70
TOMPKINS,6.10601E+11,Ithaca Waldorf School,Elementary,INDEPENDENT,11,10,4,9,9,0,0,0,0,0,0,0,0,0,36,7,0,86
TOMPKINS,6.10601E+11,Cascadilla Preparatory School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,9,10,7,7,0,0,0,0,33
TOMPKINS,6.10601E+11,Elizabeth Ann Clune Montessori School Of Ithaca,Elementary,INDEPENDENT,23,23,23,25,18,24,0,20,19,0,0,0,0,0,23,0,50,248
ULSTER,6.206E+11,Saint Joseph School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,10,20,15,20,13,10,0,15,7,0,0,0,0,0,19,0,16,145
ULSTER,6.206E+11,Kingston Catholic School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,20,25,25,20,32,0,31,28,0,0,0,0,0,20,0,27,254
ULSTER,6.206E+11,John A Coleman High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,25,37,36,35,0,0,0,0,133
ULSTER,6.20601E+11,Abundant Life Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,0,1,2,1,1,2,0,0,1,1,1,0,1,0,0,0,0,11
ULSTER,6.20601E+11,Good Shepherd School,Elementary,CHRISTIAN FUNDAMENTALIST,10,5,7,9,10,6,0,7,11,0,0,0,0,0,5,0,9,79
ULSTER,6.20601E+11,Hudson Valley Sudbury School,K-12 School,INDEPENDENT,4,1,6,5,3,7,0,12,11,15,5,3,3,0,5,0,0,80
ULSTER,6.20601E+11,Center For Spectrum Services,Special School,INDEPENDENT,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,40,154
ULSTER,6.20601E+11,Mount Academy (The),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,52,44,54,43,0,0,0,0,193
ULSTER,6.20601E+11,Mount School,Elementary,INDEPENDENT,1,2,1,6,0,1,0,2,2,0,0,0,0,0,3,0,0,18
ULSTER,6.20601E+11,Woodcrest School,Elementary,INDEPENDENT,6,7,9,5,4,7,0,5,4,0,0,0,0,0,6,0,0,53
ULSTER,6.20601E+11,Childrens Home Kingston Grove St Academy,Junior Senior School,INDEPENDENT,0,0,0,0,2,3,0,4,10,6,5,1,3,5,0,0,0,39
ULSTER,6.20601E+11,Ucp Of Ulster County,Junior Senior School,INDEPENDENT,3,4,4,4,2,1,0,3,2,0,4,4,1,10,3,0,15,60
ULSTER,6.20601E+11,Maple Ridge School,Elementary,INDEPENDENT,7,7,4,6,3,7,0,4,3,0,0,0,0,0,8,0,0,49
ULSTER,6.20902E+11,Acorn School,Other,INDEPENDENT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,33
ULSTER,6.20902E+11,High Meadow School,Elementary,INDEPENDENT,14,11,15,17,18,16,0,12,11,0,0,0,0,0,10,0,8,132
ULSTER,6.20902E+11,Arc-Ulster-Green Counties-Brookside School,Special School,INDEPENDENT,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,75,86
ULSTER,6.21002E+11,Hudson Hills Academy,Elementary,INDEPENDENT,10,7,9,13,5,7,0,2,8,0,0,0,0,0,5,0,11,77
ULSTER,6.21102E+11,Mountain Laurel Waldorf School,Elementary,INDEPENDENT,13,12,11,6,22,11,0,9,20,0,0,0,0,0,10,6,0,120
ULSTER,6.21602E+11,Woodstock Day School,K-12 School,INDEPENDENT,15,19,9,17,16,15,0,11,10,8,14,14,11,0,11,0,30,200
ULSTER,6.22003E+11,Wawarsing Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,2,2,3,0,5,4,0,9,0,4,4,4,5,0,2,0,13,57
WARREN,6.303E+11,Saint Mary'S-Saint Alphonsus Regional Catholic School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,22,22,26,19,21,23,0,21,13,0,0,0,0,0,27,0,11,205
WASHINGTON,6.40702E+11,Truthville Christian Academy,Junior Senior School,BAPTIST,2,2,1,3,1,2,0,3,5,5,2,1,2,0,0,0,0,29
WASHINGTON,6.41301E+11,Kingsbury Sda School,Elementary,SEVENTH-DAY ADVENTIST,3,1,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,12
WAYNE,6.50102E+11,East Palmyra Christian School,Junior Senior School,CHRISTIAN FUNDAMENTALIST,6,4,2,4,2,6,0,5,8,6,1,5,0,0,8,0,4,61
WESTCHESTER,6.60101E+11,Montfort Academy,Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,24,39,39,24,27,0,0,0,0,153
WESTCHESTER,6.60102E+11,Harvey School (The),Junior Senior School,INDEPENDENT,0,0,0,0,0,17,0,24,39,53,79,70,72,0,0,0,0,354
WESTCHESTER,6.60102E+11,Saint Patrick School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,8,12,17,18,21,16,0,13,9,0,0,0,0,0,15,0,18,147
WESTCHESTER,6.60103E+11,Rippowam Cisqua School (The),Elementary,INDEPENDENT,32,38,45,47,42,49,0,41,54,21,0,0,0,0,28,0,30,427
WESTCHESTER,6.60103E+11,"Karafin School (The), Inc",Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,14,18,18,24,0,0,0,0,74
WESTCHESTER,6.60203E+11,Yeshivath Ohr Hameir,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,29,29,30,33,0,0,0,0,121
WESTCHESTER,6.60301E+11,Immaculate Conception School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,10,20,17,17,17,35,0,36,39,0,0,0,0,0,25,0,31,247
WESTCHESTER,6.60303E+11,Saint Joseph School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,26,29,31,24,32,0,20,23,0,0,0,0,0,20,0,0,226
WESTCHESTER,6.60303E+11,Chapel School (The),Elementary,LUTHERAN,24,35,36,25,26,29,0,19,26,0,0,0,0,0,33,0,48,301
WESTCHESTER,6.60401E+11,Transfiguration School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,11,18,21,26,19,13,0,12,15,0,0,0,0,0,19,0,14,168
WESTCHESTER,6.60402E+11,Hackley School,K-12 School,INDEPENDENT,31,46,47,48,49,65,0,64,66,97,103,101,92,0,33,0,0,842
WESTCHESTER,6.60402E+11,John Cardinal O'Connor School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,2,3,9,14,15,15,0,14,14,0,0,0,0,0,0,0,0,86
WESTCHESTER,6.60404E+11,Masters School (The),Junior Senior School,INDEPENDENT,0,0,0,0,14,44,0,53,60,108,134,123,134,0,0,0,0,670
WESTCHESTER,6.60405E+11,Julia Dyckman Andrus Memorial Inc,Junior Senior School,INDEPENDENT,3,8,6,7,15,26,0,27,24,25,2,0,0,0,2,0,0,145
WESTCHESTER,6.60407E+11,Sacred Heart School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,15,16,15,26,17,25,0,35,23,0,0,0,0,0,17,0,26,215
WESTCHESTER,6.60407E+11,Maria Regina High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,122,145,137,138,0,0,0,0,542
