County,BEDS Code,School Name,Grade Org Desc,Affiliation,GR 1,GR 2,GR 3,GR 4,GR 5,GR 6,GR 7,GR 8,GR 9,GR 10,GR 11,GR 12,UGE,UGS,FULLK,HALFK,PREK,Enrollment
SARATOGA,520101998694,Ketchum-Grande School,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,1,8,8,6,7,0,0,0,0,0,30
SARATOGA,520302506018,St George'S School,Elementary,EPISCOPAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,50,67
SARATOGA,520302995153,Mother Teresa Academy,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,21,34
SARATOGA,520302995726,Saratoga Academy Of The Arts & Sciences,Elementary,INDEPENDENT,18,16,8,8,11,7,4,5,0,0,0,0,0,0,44,0,55,176
SARATOGA,520302996103,Sara Marie School (The),Elementary,JEWISH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,25,66
SARATOGA,520401808772,King'S School (The),K-12 School,CHRISTIAN FUNDAMENTALIST,8,4,12,14,14,11,10,7,13,10,6,11,0,0,12,0,0,132
SARATOGA,521301115711,Saint Mary'S School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,28,19,19,30,23,0,0,0,0,0,0,0,0,0,33,0,48,200
SARATOGA,521301808542,Spa Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,13,6,8,5,6,4,0,0,0,0,0,0,0,0,0,5,17,64
SARATOGA,521301995550,Malta Montessori School,Elementary,INDEPENDENT,4,4,7,3,2,1,0,0,0,0,0,0,0,0,13,0,12,46
SARATOGA,521701999769,Adirondack School Of Northeastern New York,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
SARATOGA,521800115750,Saratoga Central Catholic High School,Junior Senior School,ROMAN CATHOLIC - ALBANY DIOCESE,0,0,0,0,0,34,26,26,38,34,42,37,0,0,0,0,0,237
SARATOGA,521800119176,Saint Clement'S Regional Catholic School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,39,36,30,39,31,0,0,0,0,0,0,0,0,0,31,0,73,279
SARATOGA,521800999102,Waldorf School Of Saratoga Springs,K-12 School,INDEPENDENT,19,10,13,22,14,17,21,24,11,11,10,14,0,0,15,0,14,215
SARATOGA,521800999327,Saratoga Independent School,Elementary,INDEPENDENT,15,15,6,5,7,6,0,0,0,0,0,0,0,0,28,0,38,120
SARATOGA,522101115719,St Mary'S School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,7,30,21,25,23,25,19,17,0,0,0,0,0,0,17,0,42,226
SCHENECTADY,530202807972,Mekeel Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,22,15,28,24,16,19,14,29,23,23,32,26,0,0,23,0,0,294
SCHENECTADY,530301115682,Saint Kateri Parish School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,43,43,32,29,17,0,0,0,0,0,0,0,0,0,44,0,118,326
SCHENECTADY,530301995716,Riverrun Community Montessori,Elementary,INDEPENDENT,9,4,1,7,3,6,0,0,0,0,0,0,0,0,1,2,12,45
SCHENECTADY,530515997783,Wildwood School,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,91,125,0,0,0,216
SCHENECTADY,530600115681,Notre Dame-Bishop Gibbons School,Junior Senior School,ROMAN CATHOLIC - ALBANY DIOCESE,0,0,0,0,0,22,27,26,45,43,41,43,0,0,0,0,0,247
SCHENECTADY,530600998000,Northeast Parent & Child Society,Junior Senior School,INDEPENDENT,0,0,0,0,0,1,6,23,24,39,26,20,0,3,0,0,0,142
SCHENECTADY,530600999304,Brown School,Elementary,INDEPENDENT,11,14,11,6,21,18,14,13,0,0,0,0,0,0,23,0,31,162
SCHOHARIE,541102805568,Cornerstone Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4
SENECA,560501659820,Grooves Creek School,Elementary,MENNONITES,2,1,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,16
SENECA,560501659821,Lake View School,Elementary,MENNONITES,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,21
SENECA,560603658896,Cranberry Marsh School,Elementary,MENNONITES,3,2,3,2,2,4,2,3,0,0,0,0,0,0,0,0,0,21
SENECA,560603659823,Diamond Crossing School,Elementary,MENNONITES,2,3,2,4,4,0,3,2,0,0,0,0,0,0,0,0,0,20
SENECA,560603995073,Hillside Children'S Center-Varick Campus,Junior Senior School,INDEPENDENT,0,0,0,0,2,1,3,11,16,10,12,6,2,3,0,0,0,66
SENECA,560701856180,Seneca Bible Baptist Academy,Other,BAPTIST,2,3,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,11
SENECA,560701859281,Finger Lakes Christian School,K-12 School,BAPTIST,11,7,3,7,6,8,3,5,7,2,4,6,0,0,7,0,7,83
SENECA,561006658407,Fayette Mennonite School,Elementary,MENNONITES,3,3,4,3,2,4,4,4,0,0,0,0,0,0,0,0,0,27
STEUBEN,570302859584,Victory Baptist Academy,Junior Senior School,BAPTIST,1,0,1,3,1,1,1,2,3,0,2,0,0,0,1,0,1,17
STEUBEN,570302995084,Hillside Children'S Center-Snell Farm Campus School,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,3,7,7,6,6,0,0,0,0,0,29
STEUBEN,571000166198,All Saints Academy,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,11,10,14,4,14,5,5,8,0,0,0,0,0,0,8,0,19,98
STEUBEN,571000808888,Corning Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,9,9,10,6,13,10,9,11,13,7,15,7,0,0,14,0,35,168
STEUBEN,571000809093,Hope Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,13,11,10,9,8,7,8,3,0,0,0,0,0,0,0,9,0,78
STEUBEN,571000996187,Kings' Way,Other,INDEPENDENT,0,1,1,0,2,2,3,0,0,0,0,0,0,0,2,0,1,12
STEUBEN,571000999992,Alternative School For Math And Science,Middle School,INDEPENDENT,0,0,0,0,0,42,41,39,0,0,0,0,0,0,0,0,0,122
STEUBEN,571800996146,St Ann'S Academy,Elementary,INDEPENDENT,4,8,4,1,3,0,0,0,0,0,0,0,0,0,6,0,28,54
SUFFOLK,580101449925,South Bay Junior Academy Of Sda,Elementary,SEVENTH-DAY ADVENTIST,10,5,8,6,3,7,7,3,0,0,0,0,0,0,6,0,0,55
SUFFOLK,580104999057,Monkid Esteem Montessori School,Elementary,INDEPENDENT,11,12,11,3,3,0,0,0,0,0,0,0,0,0,17,0,25,82
SUFFOLK,580105808967,Copiague Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,3,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,28
SUFFOLK,580106175606,Saint Martin Of Tours School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,38,22,44,44,42,35,52,39,0,0,0,0,0,0,37,0,40,393
SUFFOLK,580107175569,Ss Cyril & Methodius School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,19,16,16,23,17,21,16,20,0,0,0,0,0,0,17,0,27,192
SUFFOLK,580107999915,Ascent,Junior Senior School,INDEPENDENT,0,0,0,0,2,3,1,0,2,0,2,2,1,10,0,0,0,23
SUFFOLK,580201996687,Stony Brook School (The),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,36,40,70,75,64,58,0,0,0,0,0,343
SUFFOLK,580201997962,North Shore Montessori School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,105,117
SUFFOLK,580201998125,Laurel Hill School (The),Elementary,INDEPENDENT,37,33,23,34,27,15,21,8,0,0,0,0,0,0,23,0,74,295
SUFFOLK,580203808120,North Shore Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,8,11,4,6,8,3,0,0,0,0,0,0,0,0,7,0,31,78
SUFFOLK,580203996106,Sunshine Alternative Education Center,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
SUFFOLK,580205175591,Saint Joseph School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,24,23,21,21,17,13,6,11,0,0,0,0,0,0,24,0,39,199
SUFFOLK,580205229255,Maimonides Day School,Elementary,JEWISH,0,1,1,2,1,0,0,0,0,0,0,0,0,0,3,0,5,13
SUFFOLK,580205855676,Long Island Baptist Academy,Junior Senior School,BAPTIST,0,1,0,0,3,0,1,1,2,4,5,0,0,0,0,0,0,17
SUFFOLK,580205995964,Our Lady Of Good Succeses,Elementary,INDEPENDENT,3,1,2,3,3,2,2,4,2,0,0,0,0,0,0,0,0,22
SUFFOLK,580206175613,Maryhaven Center Of Hope,Special School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,8,89,0,0,0,97
SUFFOLK,580206176689,Our Lady Of Wisdom Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,6,11,15,12,13,8,10,11,0,0,0,0,0,0,14,0,11,111
SUFFOLK,580207995958,Learning Experience (The),Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,29
SUFFOLK,580209998134,Step By Step Early Learning Center,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,58,65
SUFFOLK,580211319411,Our Savior New American School,K-12 School,LUTHERAN,6,6,10,12,9,16,13,15,15,16,19,23,0,0,14,0,27,201
SUFFOLK,580224175573,Holy Angels Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,38,38,30,30,28,20,20,37,0,0,0,0,0,0,29,0,25,295
SUFFOLK,580224315780,Emanuel Lutheran Church School,Elementary,LUTHERAN,8,9,8,9,4,8,5,2,0,0,0,0,0,0,14,0,21,88
SUFFOLK,580224999731,Sappo School,Junior Senior School,INDEPENDENT,0,0,0,2,0,2,2,6,10,7,12,5,0,0,0,0,0,46
SUFFOLK,580233175585,Our Lady Queen Of Apostles Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,17,21,21,22,21,20,18,18,0,0,0,0,0,0,26,0,18,202
SUFFOLK,580233808755,Leonard E Burket Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,10,6,4,3,12,1,5,4,0,0,0,0,0,0,4,0,20,69
SUFFOLK,580235809581,Victory Christian Academy,K-12 School,CHRISTIAN FUNDAMENTALIST,9,5,5,1,3,2,4,1,4,3,10,6,0,0,4,0,15,72
SUFFOLK,580302999478,Ross School,K-12 School,INDEPENDENT,9,10,14,18,27,13,18,34,82,106,96,83,0,0,13,0,16,539
SUFFOLK,580305996058,Our Sons And Daughters,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8
SUFFOLK,580403175631,Saint Patrick School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,80,51,68,83,79,72,82,56,0,0,0,0,0,0,56,0,37,664
SUFFOLK,580403999321,Daytop Preparatory School,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,1,0,4,4,1,0,0,0,0,0,10
SUFFOLK,580404179346,Trinity Regional School-East Northport,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,35,34,42,34,46,51,42,42,0,0,0,0,0,0,50,0,68,444
SUFFOLK,580404308620,Long Island Lutheran Day School At St Pauls,Elementary,LUTHERAN,12,9,10,14,10,0,0,0,0,0,0,0,0,0,42,0,106,203
SUFFOLK,580404996032,Learning Experience (The),Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,74,97
SUFFOLK,580405175602,Madonna Heights School,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,2,2,8,13,5,7,0,0,0,0,0,37
SUFFOLK,580405808574,Upper Room Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,10,8,5,8,6,7,10,11,16,22,20,24,0,0,7,0,0,154
SUFFOLK,580405998671,Saint Pius V School,Junior Senior School,INDEPENDENT,14,8,13,16,8,14,12,8,14,12,7,12,0,0,0,0,0,138
SUFFOLK,580406999719,Love Of Learning Montessori School,Elementary,INDEPENDENT,24,15,12,12,5,5,0,0,0,0,0,0,0,0,30,0,50,153
SUFFOLK,580410175565,Holy Family Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,26,22,21,31,25,40,26,29,0,0,0,0,0,0,22,0,17,259
SUFFOLK,580410225024,Jewish Academy (The),Elementary,JEWISH,6,5,4,6,1,10,5,8,0,0,0,0,0,0,7,0,0,52
SUFFOLK,580410997795,United Cerebral Palsy-Assoc Greater Suffolk Inc,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,0,5,58
SUFFOLK,580410999391,Nassau/Suffolk Services For The Autistic,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,25
SUFFOLK,580410999731,Sappo School,Other,INDEPENDENT,0,0,0,2,0,2,2,6,10,7,12,5,0,0,0,0,0,46
SUFFOLK,580413175554,Saint Anthony'S High School,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,537,604,594,617,0,0,0,0,0,2352
SUFFOLK,580413995755,Huntington Montessori-Northshore Learning Inc.,Elementary,INDEPENDENT,8,2,2,0,0,0,0,0,0,0,0,0,0,0,17,0,71,100
SUFFOLK,580413996047,West Hills Montessori School,Elementary,INDEPENDENT,1,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,16,29
SUFFOLK,580413998548,Long Island School For The Gifted,Elementary,INDEPENDENT,10,23,21,30,29,31,30,31,14,0,0,0,0,0,11,0,5,235
SUFFOLK,580501175629,Saint Patrick School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,56,51,51,48,45,65,52,47,0,0,0,0,0,0,36,0,14,465
SUFFOLK,580501808982,Bay Shore Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,9,6,11,8,5,5,0,0,0,0,0,0,0,0,14,0,0,58
SUFFOLK,580501859004,Heritage Christian Academy,Elementary,BAPTIST,6,7,9,6,4,0,0,0,0,0,0,0,0,0,9,0,10,51
SUFFOLK,580503175607,Saint Mary School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,46,36,31,45,57,33,50,48,0,0,0,0,0,0,51,0,56,453
SUFFOLK,580503999290,Chatterbox Day School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,35
SUFFOLK,580504806692,West Sayville Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,4,4,8,3,7,9,6,3,0,0,0,0,0,0,1,0,0,45
SUFFOLK,580506995517,"Gersh Academy, Inc",Junior Senior School,INDEPENDENT,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,7
SUFFOLK,580506998127,Ivy League School,Elementary,INDEPENDENT,15,6,14,7,12,2,4,4,0,0,0,0,0,0,11,0,47,122
SUFFOLK,580507999853,"Nys Arc, Inc-Suffolk Chapter-Saul & Elaine Seiff Educare Center",Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,63,38,0,0,14,115
SUFFOLK,580509175622,Our Lady Of Lourdes School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,29,43,24,27,19,38,25,35,0,0,0,0,0,0,26,0,56,322
SUFFOLK,580509177155,Saint John The Baptist Diocesan High School,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,361,397,444,450,0,0,0,0,0,1652
SUFFOLK,580509996137,Bridges Academy (The),Elementary,INDEPENDENT,18,17,17,13,12,13,11,13,0,0,0,0,0,0,16,0,42,172
SUFFOLK,580512995496,Mdq Academy,Junior Senior School,INDEPENDENT,30,38,23,19,21,14,17,10,7,11,0,0,0,0,36,0,64,290
SUFFOLK,580513179351,Our Lady Of Providence Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,35,23,42,29,25,28,24,24,0,0,0,0,0,0,25,0,32,287
SUFFOLK,580513999862,Ca Montessori Children'S Center,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,89,95
SUFFOLK,580602175582,Saint Isidore School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,16,15,15,14,19,20,8,16,0,0,0,0,0,0,16,0,17,156
SUFFOLK,580602175614,Bishop Mcgann-Mercy Diocesan High School,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,51,52,108,95,112,87,0,0,0,0,0,505
SUFFOLK,580602996112,Peconic Community School,Elementary,INDEPENDENT,7,2,5,5,2,0,0,0,0,0,0,0,0,0,5,1,10,37
SUFFOLK,580801175633,Ss Philip & James School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,29,21,28,20,25,28,30,25,0,0,0,0,0,0,29,0,24,259
SUFFOLK,580801177172,Saint Patrick'S School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,39,31,48,47,54,52,60,56,0,0,0,0,0,0,34,0,33,454
SUFFOLK,580801808242,Smithtown Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,30,44,28,38,35,45,25,30,51,50,43,50,0,0,0,24,57,550
SUFFOLK,580801997107,Harbor Country Day School,Elementary,INDEPENDENT,9,16,14,10,10,16,5,16,0,0,0,0,0,0,16,0,20,132
SUFFOLK,580801997261,Developmental Disabilities Institute,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,79,152,11,0,165,407
SUFFOLK,580801997644,Cleary School For The Deaf,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,1,4,6,0,0,14,17,5,0,10,57
SUFFOLK,580801999902,Knox School,Junior Senior School,INDEPENDENT,0,0,0,0,0,9,10,11,21,21,29,36,0,0,0,0,0,137
SUFFOLK,580901999526,Raynor Country Day School,Elementary,INDEPENDENT,18,15,14,12,16,12,0,0,0,0,0,0,0,0,18,0,36,141
SUFFOLK,580906178656,Our Lady Of The Hamptons Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,24,32,36,37,38,38,31,22,0,0,0,0,0,0,24,0,35,317
SUFFOLK,580909999588,Hayground School,Elementary,INDEPENDENT,10,8,16,5,4,8,6,3,0,0,0,0,0,0,5,0,17,82
SUFFOLK,580913998965,Southampton Montessori School,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,26
SUFFOLK,581012175643,Our Lady Of Mercy Regional School,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,4,13,7,14,11,15,0,0,0,0,0,0,0,0,5,0,16,85
SULLIVAN,590501226076,Bais Yaakov Of South Fallsburg,Senior High,JEWISH,0,0,0,0,0,0,0,0,9,5,6,5,0,0,0,0,0,25
SULLIVAN,590501226115,Yeshiva Zichron Mayir,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,25
SULLIVAN,590501227505,Zichron Moshe School,Elementary,JEWISH,38,37,32,39,42,27,26,30,0,0,0,0,0,0,13,19,0,303
SULLIVAN,590801995362,New Hope Manor,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
SULLIVAN,590801998923,Homestead School Inc,Elementary,INDEPENDENT,21,28,18,10,20,9,0,0,0,0,0,0,0,0,35,0,56,197
SULLIVAN,590901148047,Saint Peter School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,14,6,10,5,8,0,0,0,0,0,0,0,0,0,14,0,22,79
SULLIVAN,591401226474,Hebrew Day School Of Sullivan & Ulster Counties,Elementary,JEWISH,0,3,4,4,3,3,3,5,6,0,0,0,0,0,6,0,11,48
SULLIVAN,591401229947,Talmud Torah Imrei Burech,Elementary,JEWISH,7,8,18,9,10,15,14,13,12,0,0,0,0,0,12,0,8,126
SULLIVAN,591401229948,Bais Yisroel School,Elementary,JEWISH,32,11,15,11,8,9,10,10,0,0,0,0,0,0,14,0,14,134
SULLIVAN,591401997802,"Center For Discovery, Inc (The)",Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,64,191,0,0,0,255
TIOGA,600601166216,Saint Patrick School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,6,10,8,7,9,6,0,0,0,0,0,0,0,0,11,0,13,70
TIOGA,600601328678,Zion Lutheran School,Elementary,LUTHERAN,5,3,3,4,4,3,0,0,0,0,0,0,0,0,7,0,18,47
TIOGA,600801858416,North Spencer Christian Academy,K-12 School,BAPTIST,2,7,3,3,9,11,5,2,5,1,2,2,0,0,7,0,5,64
TOMPKINS,610301997954,Covenant Love Community School,Elementary,INDEPENDENT,4,5,2,2,4,5,3,3,0,0,0,0,0,0,4,0,1,33
TOMPKINS,610600166183,Immaculate Conception School,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,6,6,8,9,3,3,0,0,0,0,0,0,0,0,13,0,36,84
TOMPKINS,610600995513,Ithaca Waldorf School,Elementary,INDEPENDENT,0,7,5,1,7,5,3,2,0,0,0,0,0,0,21,8,0,59
TOMPKINS,610600996699,Cascadilla Preparatory School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,3,9,8,11,0,0,0,0,0,31
TOMPKINS,610600998633,Elizabeth Ann Clune Montessori School Of Ithaca,Elementary,INDEPENDENT,27,26,17,24,25,21,15,7,0,0,0,0,0,0,28,0,40,230
ULSTER,620600145034,Saint Joseph School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,27,17,19,30,13,28,18,0,0,0,0,0,0,27,0,23,224
ULSTER,620600145037,Kingston Catholic School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,25,27,29,33,30,22,25,0,0,0,0,0,0,22,0,29,264
ULSTER,620600147145,John A Coleman High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,45,39,49,37,0,0,0,0,0,170
ULSTER,620600806056,Abundant Life Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,1,1,1,1,0,2,0,1,0,1,0,0,0,0,1,0,0,9
ULSTER,620600808795,Good Shepherd School,Elementary,CHRISTIAN FUNDAMENTALIST,8,11,8,8,9,14,4,7,0,0,0,0,0,0,8,0,8,85
ULSTER,620600995752,Hudson Valley Sudbury School,K-12 School,INDEPENDENT,4,4,3,6,13,4,14,11,3,4,3,5,0,0,3,0,0,77
ULSTER,620600996004,Center For Spectrum Services,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,33,153
ULSTER,620600996700,Woodcrest School,Elementary,INDEPENDENT,10,5,5,6,6,4,8,6,0,0,0,0,0,0,8,0,0,58
ULSTER,620600997425,Childrens Home Kingston Grove St Academy,Junior Senior School,INDEPENDENT,0,0,0,0,2,6,3,7,5,1,0,0,0,9,0,0,0,33
ULSTER,620600998101,Ucp Of Ulster County,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,17,65
ULSTER,620600999061,Maple Ridge School,Elementary,INDEPENDENT,4,6,4,8,3,5,11,6,0,0,0,0,0,0,5,0,0,52
ULSTER,620901998943,High Meadow School,Elementary,INDEPENDENT,15,16,16,17,17,18,16,18,0,0,0,0,0,0,13,0,14,160
ULSTER,620901999364,Arc-Ulster-Green Counties-Brookside School,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,89,105
ULSTER,621101996089,Mount Academy (The),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,60,49,38,45,0,0,0,0,0,192
ULSTER,621101996107,Mount School,Elementary,INDEPENDENT,1,7,0,1,2,1,5,3,0,0,0,0,0,0,4,0,0,24
ULSTER,621101999524,Mountain Laurel Waldorf School,Elementary,INDEPENDENT,16,10,19,13,13,20,12,13,0,0,0,0,0,0,16,8,0,140
ULSTER,621601997896,Woodstock Day School,K-12 School,INDEPENDENT,9,15,10,11,10,15,19,11,11,14,15,7,0,0,16,0,20,183
ULSTER,621801808492,Leptondale Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,13,15,13,17,13,11,20,9,0,0,0,0,0,0,5,0,12,128
ULSTER,622002808754,Wawarsing Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,4,4,8,3,6,0,4,5,4,7,4,3,0,0,1,0,14,67
WARREN,630300119303,Saint Mary'S-Saint Alphonsus Regional Catholic School,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,30,21,25,28,21,14,24,15,0,0,0,0,0,0,30,0,14,222
WASHINGTON,640701855960,Truthville Christian Academy,Junior Senior School,BAPTIST,2,4,0,3,2,3,3,2,2,3,1,3,0,0,0,4,0,32
WASHINGTON,641301425821,Kingsbury Sda School,Elementary,SEVENTH-DAY ADVENTIST,0,0,3,0,1,0,2,3,0,0,0,0,0,0,0,0,0,9
WAYNE,650101806701,East Palmyra Christian School,Junior Senior School,CHRISTIAN FUNDAMENTALIST,2,5,1,4,5,7,8,10,4,0,0,2,0,0,0,5,4,57
WESTCHESTER,660101145041,Montfort Academy,Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,26,0,26,23,24,19,0,0,0,0,0,118
WESTCHESTER,660101996492,Harvey School (The),Junior Senior School,INDEPENDENT,0,0,0,0,0,26,22,40,62,70,70,65,0,0,0,0,0,355
WESTCHESTER,660102145167,Saint Patrick School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,15,17,18,20,16,10,12,10,0,0,0,0,0,0,18,0,29,165
WESTCHESTER,660102996431,Rippowam Cisqua School (The),Elementary,INDEPENDENT,54,47,42,48,45,61,57,50,17,0,0,0,0,0,39,0,41,501
WESTCHESTER,660102997771,"Karafin School (The), Inc",Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,13,13,18,28,0,0,0,0,0,72
WESTCHESTER,660203207620,Yeshivath Ohr Hameir,Senior High,JEWISH,0,0,0,0,0,0,0,0,28,27,29,31,0,0,0,0,0,115
WESTCHESTER,660301145127,Immaculate Conception School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,16,23,28,29,38,36,30,0,0,0,0,0,0,20,0,53,290
WESTCHESTER,660303145135,Saint Joseph School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,29,30,24,31,28,24,23,22,0,0,0,0,0,0,28,0,0,239
WESTCHESTER,660303315778,Chapel School (The),Elementary,LUTHERAN,33,31,25,34,31,27,24,17,0,0,0,0,0,0,37,0,53,312
WESTCHESTER,660401145189,Transfiguration School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,27,16,16,14,17,25,17,0,0,0,0,0,0,20,0,36,209
WESTCHESTER,660401995963,E F International Academy,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,66,145,262,142,0,19,0,0,0,634
WESTCHESTER,660401996449,Hackley School,K-12 School,INDEPENDENT,32,45,50,48,50,68,66,65,106,97,99,96,0,0,32,0,0,854
WESTCHESTER,660402149272,John Cardinal O'Connor School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,3,9,7,12,13,7,13,0,0,0,0,0,0,0,0,0,64
WESTCHESTER,660403997116,Masters School (The),Junior Senior School,INDEPENDENT,0,0,0,0,16,46,51,61,111,141,120,118,0,0,0,0,0,664
WESTCHESTER,660404998061,Julia Dyckman Andrus Memorial Inc,Junior Senior School,INDEPENDENT,2,4,5,12,14,20,21,29,37,2,0,0,0,0,0,0,0,146
